Father,Father Name,Father No of pairs,Father Qty,Child,Child Name,Child Qty,Process,Process Order
4-FU-1111-TA-X12,not required this column,20,1,4-PCS-1111-TA-X12,not required this column,1,Stitching,4
4-FU-1111-WT-G06,not required this column,20,1,4-PCS-1111-WT-G06,not required this column,1,Stitching,4
4-FU-1111-WT-G06,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-WT-G06,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-WT-G06,not required this column,20,1,4-MCS-1111-WT-G06,not required this column,1,Stitching,4
4-FU-1111-WT-G07,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-WT-G07,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-WT-G07,not required this column,20,1,4-PCS-1111-WT-G07,not required this column,1,Stitching,4
4-FU-1111-WT-G07,not required this column,20,1,4-MCS-1111-WT-G07,not required this column,1,Stitching,4
4-FU-1111-WT-G08,not required this column,20,1,4-PCS-1111-WT-G08,not required this column,1,Stitching,4
4-FU-1111-WT-G08,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-WT-G08,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-WT-G08,not required this column,20,1,4-MCS-1111-WT-G08,not required this column,1,Stitching,4
4-FU-1111-WT-G09,not required this column,20,1,4-MCS-1111-WT-G09,not required this column,1,Stitching,4
4-FU-1111-WT-G09,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-WT-G09,not required this column,20,1,4-PCS-1111-WT-G09,not required this column,1,Stitching,4
4-FU-1111-WT-G09,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-WT-G10,not required this column,20,1,4-PCS-1111-WT-G10,not required this column,1,Stitching,4
4-FU-1111-WT-G10,not required this column,20,1,STITCH-OH,not required this column,1,Stitching,4
4-FU-1111-WT-G10,not required this column,20,1,STITCHING-CHARGES,not required this column,1,Stitching,4
4-FU-1111-WT-G10,not required this column,20,1,4-MCS-1111-WT-G10,not required this column,1,Stitching,4
4-MCS-1111-BK-G06,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BK-G06,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BK-G06,not required this column,20,1,4-PCS1-1111-BK-G,not required this column,1,Marking,5
4-MCS-1111-BK-G06,not required this column,20,1,4-FCM-1111-BK-G,not required this column,2.4,Marking,5
4-MCS-1111-BK-G07,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BK-G07,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BK-G07,not required this column,20,1,4-FCM-1111-BK-G,not required this column,2.4,Marking,5
4-MCS-1111-BK-G07,not required this column,20,1,4-PCS1-1111-BK-G,not required this column,1,Marking,5
4-MCS-1111-BK-G08,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BK-G08,not required this column,20,1,4-FCM-1111-BK-G,not required this column,2.4,Marking,5
4-MCS-1111-BK-G08,not required this column,20,1,4-PCS1-1111-BK-G,not required this column,1,Marking,5
4-MCS-1111-BK-G08,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BK-G09,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BK-G09,not required this column,20,1,4-PCS1-1111-BK-G,not required this column,1,Marking,5
4-MCS-1111-BK-G09,not required this column,20,1,4-FCM-1111-BK-G,not required this column,2.4,Marking,5
4-MCS-1111-BK-G09,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BK-G10,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BK-G10,not required this column,20,1,4-PCS1-1111-BK-G,not required this column,1,Marking,5
4-MCS-1111-BK-G10,not required this column,20,1,4-FCM-1111-BK-G,not required this column,2.4,Marking,5
4-MCS-1111-BK-G10,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BK-X11,not required this column,20,1,4-FCM-1111-BK-G,not required this column,2.4,Marking,5
4-MCS-1111-BK-X11,not required this column,20,1,4-PCS1-1111-BK-G,not required this column,1,Marking,5
4-MCS-1111-BK-X11,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BK-X11,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BK-X12,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BK-X12,not required this column,20,1,4-PCS1-1111-BK-G,not required this column,1,Marking,5
4-MCS-1111-BK-X12,not required this column,20,1,4-FCM-1111-BK-G,not required this column,2.4,Marking,5
4-MCS-1111-BK-X12,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BR-G06,not required this column,20,1,4-PCS1-1111-BR-G,not required this column,1,Marking,5
4-MCS-1111-BR-G06,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BR-G06,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BR-G06,not required this column,20,1,4-FCM-1111-BR-G,not required this column,2.4,Marking,5
4-MCS-1111-BR-G07,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BR-G07,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BR-G07,not required this column,20,1,4-FCM-1111-BR-G,not required this column,2.4,Marking,5
4-MCS-1111-BR-G07,not required this column,20,1,4-PCS1-1111-BR-G,not required this column,1,Marking,5
4-MCS-1111-BR-G08,not required this column,20,1,4-FCM-1111-BR-G,not required this column,2.4,Marking,5
4-MCS-1111-BR-G08,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BR-G08,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BR-G08,not required this column,20,1,4-PCS1-1111-BR-G,not required this column,1,Marking,5
4-MCS-1111-BR-G09,not required this column,20,1,4-FCM-1111-BR-G,not required this column,2.4,Marking,5
4-MCS-1111-BR-G09,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BR-G09,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BR-G09,not required this column,20,1,4-PCS1-1111-BR-G,not required this column,1,Marking,5
4-MCS-1111-BR-G10,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BR-G10,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BR-G10,not required this column,20,1,4-FCM-1111-BR-G,not required this column,2.4,Marking,5
4-MCS-1111-BR-G10,not required this column,20,1,4-PCS1-1111-BR-G,not required this column,1,Marking,5
4-MCS-1111-BR-X11,not required this column,20,1,4-FCM-1111-BR-G,not required this column,2.4,Marking,5
4-MCS-1111-BR-X11,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BR-X11,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-BR-X11,not required this column,20,1,4-PCS1-1111-BR-G,not required this column,1,Marking,5
4-MCS-1111-BR-X12,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-BR-X12,not required this column,20,1,4-FCM-1111-BR-G,not required this column,2.4,Marking,5
4-MCS-1111-BR-X12,not required this column,20,1,4-PCS1-1111-BR-G,not required this column,1,Marking,5
4-MCS-1111-BR-X12,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-TA-G06,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-TA-G06,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-TA-G06,not required this column,20,1,4-PCS1-1111-TA-G,not required this column,1,Marking,5
4-MCS-1111-TA-G06,not required this column,20,1,4-FCM-1111-TA-G,not required this column,2.4,Marking,5
4-MCS-1111-TA-G07,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-TA-G07,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-TA-G07,not required this column,20,1,4-PCS1-1111-TA-G,not required this column,1,Marking,5
4-MCS-1111-TA-G07,not required this column,20,1,4-FCM-1111-TA-G,not required this column,2.4,Marking,5
4-MCS-1111-TA-G08,not required this column,20,1,4-PCS1-1111-TA-G,not required this column,1,Marking,5
4-MCS-1111-TA-G08,not required this column,20,1,4-FCM-1111-TA-G,not required this column,2.4,Marking,5
4-MCS-1111-TA-G08,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-TA-G08,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-TA-G09,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-TA-G09,not required this column,20,1,4-PCS1-1111-TA-G,not required this column,1,Marking,5
4-MCS-1111-TA-G09,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-TA-G09,not required this column,20,1,4-FCM-1111-TA-G,not required this column,2.4,Marking,5
4-MCS-1111-TA-G10,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-TA-G10,not required this column,20,1,4-PCS1-1111-TA-G,not required this column,1,Marking,5
4-MCS-1111-TA-G10,not required this column,20,1,4-FCM-1111-TA-G,not required this column,2.4,Marking,5
4-MCS-1111-TA-G10,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-TA-X11,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-TA-X11,not required this column,20,1,4-PCS1-1111-TA-G,not required this column,1,Marking,5
4-MCS-1111-TA-X11,not required this column,20,1,4-FCM-1111-TA-G,not required this column,2.4,Marking,5
4-MCS-1111-TA-X11,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-TA-X12,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-TA-X12,not required this column,20,1,4-PCS1-1111-TA-G,not required this column,1,Marking,5
4-MCS-1111-TA-X12,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-TA-X12,not required this column,20,1,4-FCM-1111-TA-G,not required this column,2.4,Marking,5
4-MCS-1111-WT-G06,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-WT-G06,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-WT-G06,not required this column,20,1,4-FCM-1111-WT-G,not required this column,2.4,Marking,5
4-MCS-1111-WT-G06,not required this column,20,1,4-PCS1-1111-WT-G,not required this column,1,Marking,5
4-MCS-1111-WT-G07,not required this column,20,1,4-FCM-1111-WT-G,not required this column,2.4,Marking,5
4-MCS-1111-WT-G07,not required this column,20,1,4-PCS1-1111-WT-G,not required this column,1,Marking,5
4-MCS-1111-WT-G07,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-WT-G07,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-WT-G08,not required this column,20,1,4-FCM-1111-WT-G,not required this column,2.4,Marking,5
4-MCS-1111-WT-G08,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-WT-G08,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-WT-G08,not required this column,20,1,4-PCS1-1111-WT-G,not required this column,1,Marking,5
4-MCS-1111-WT-G09,not required this column,20,1,4-FCM-1111-WT-G,not required this column,2.4,Marking,5
4-MCS-1111-WT-G09,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-WT-G09,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-WT-G09,not required this column,20,1,4-PCS1-1111-WT-G,not required this column,1,Marking,5
4-MCS-1111-WT-G10,not required this column,20,1,MARKING-CHARGES,not required this column,1,Marking,5
4-MCS-1111-WT-G10,not required this column,20,1,5-CO03-0007,not required this column,4,Marking,5
4-MCS-1111-WT-G10,not required this column,20,1,4-FCM-1111-WT-G,not required this column,2.4,Marking,5
4-MCS-1111-WT-G10,not required this column,20,1,4-PCS1-1111-WT-G,not required this column,1,Marking,5
4-PCS1-1111-BK-G,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS1-1111-BK-G,not required this column,20,1,4-CCP1-1111-BK-G,not required this column,1,Printing,6
4-PCS1-1111-BR-G,not required this column,20,1,4-CCP1-1111-BR-G,not required this column,1,Printing,6
4-PCS1-1111-BR-G,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS1-1111-TA-G,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS1-1111-TA-G,not required this column,20,1,4-CCP1-1111-TA-G,not required this column,1,Printing,6
4-PCS1-1111-WT-G,not required this column,20,1,4-CCP1-1111-WT-G,not required this column,1,Printing,6
4-PCS1-1111-WT-G,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BK-G06,not required this column,20,1,4-CCP-1111-BK-G06,not required this column,1,Printing,6
4-PCS-1111-BK-G06,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BK-G07,not required this column,20,1,4-CCP-1111-BK-G07,not required this column,1,Printing,6
4-PCS-1111-BK-G07,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BK-G08,not required this column,20,1,4-CCP-1111-BK-G08,not required this column,1,Printing,6
4-PCS-1111-BK-G08,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BK-G09,not required this column,20,1,4-CCP-1111-BK-G09,not required this column,1,Printing,6
4-PCS-1111-BK-G09,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BK-G10,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BK-G10,not required this column,20,1,4-CCP-1111-BK-G10,not required this column,1,Printing,6
4-PCS-1111-BK-X11,not required this column,20,1,4-CCP-1111-BK-X11,not required this column,1,Printing,6
4-PCS-1111-BK-X11,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BK-X12,not required this column,20,1,4-CCP-1111-BK-X12,not required this column,1,Printing,6
4-PCS-1111-BK-X12,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BR-G06,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BR-G06,not required this column,20,1,4-CCP-1111-BR-G06,not required this column,1,Printing,6
4-PCS-1111-BR-G07,not required this column,20,1,4-CCP-1111-BR-G07,not required this column,1,Printing,6
4-PCS-1111-BR-G07,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BR-G08,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BR-G08,not required this column,20,1,4-CCP-1111-BR-G08,not required this column,1,Printing,6
4-PCS-1111-BR-G09,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BR-G09,not required this column,20,1,4-CCP-1111-BR-G09,not required this column,1,Printing,6
4-PCS-1111-BR-G10,not required this column,20,1,4-CCP-1111-BR-G10,not required this column,1,Printing,6
4-PCS-1111-BR-G10,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BR-X11,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BR-X11,not required this column,20,1,4-CCP-1111-BR-X11,not required this column,1,Printing,6
4-PCS-1111-BR-X12,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-BR-X12,not required this column,20,1,4-CCP-1111-BR-X12,not required this column,1,Printing,6
4-PCS-1111-TA-G06,not required this column,20,1,4-CCP-1111-TA-G06,not required this column,1,Printing,6
4-PCS-1111-TA-G06,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-TA-G07,not required this column,20,1,4-CCP-1111-TA-G07,not required this column,1,Printing,6
4-PCS-1111-TA-G07,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-TA-G08,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-TA-G08,not required this column,20,1,4-CCP-1111-TA-G08,not required this column,1,Printing,6
4-PCS-1111-TA-G09,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-TA-G09,not required this column,20,1,4-CCP-1111-TA-G09,not required this column,1,Printing,6
4-PCS-1111-TA-G10,not required this column,20,1,4-CCP-1111-TA-G10,not required this column,1,Printing,6
4-PCS-1111-TA-G10,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-TA-X11,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-TA-X11,not required this column,20,1,4-CCP-1111-TA-X11,not required this column,1,Printing,6
4-PCS-1111-TA-X12,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-TA-X12,not required this column,20,1,4-CCP-1111-TA-X12,not required this column,1,Printing,6
4-PCS-1111-WT-G06,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-WT-G06,not required this column,20,1,4-CCP-1111-WT-G06,not required this column,1,Printing,6
4-PCS-1111-WT-G07,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-WT-G07,not required this column,20,1,4-CCP-1111-WT-G07,not required this column,1,Printing,6
4-PCS-1111-WT-G08,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-WT-G08,not required this column,20,1,4-CCP-1111-WT-G08,not required this column,1,Printing,6
4-PCS-1111-WT-G09,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-WT-G09,not required this column,20,1,4-CCP-1111-WT-G09,not required this column,1,Printing,6
4-PCS-1111-WT-G10,not required this column,20,1,PRINTING-CHARGES,not required this column,1,Printing,6
4-PCS-1111-WT-G10,not required this column,20,1,4-CCP-1111-WT-G10,not required this column,1,Printing,6
4-FCM-1111-BK-G,not required this column,20,1,4-SCF-1111-BK-G,not required this column,1,Folding,7
4-FCM-1111-BK-G,not required this column,20,1,6-ADH-0032,not required this column,0.0066,Folding,7
4-FCM-1111-BR-G,not required this column,20,1,4-SCF-1111-BR-G,not required this column,1,Folding,7
4-FCM-1111-BR-G,not required this column,20,1,6-ADH-0032,not required this column,0.0066,Folding,7
4-FCM-1111-TA-G,not required this column,20,1,6-ADH-0032,not required this column,0.0066,Folding,7
4-FCM-1111-TA-G,not required this column,20,1,4-SCF-1111-TA-G,not required this column,1,Folding,7
4-FCM-1111-WT-G,not required this column,20,1,4-SCF-1111-WT-G,not required this column,1,Folding,7
4-FCM-1111-WT-G,not required this column,20,1,6-ADH-0032,not required this column,0.0066,Folding,7
4-SCF-1111-BK-G,not required this column,20,1,5-NL06-0241,not required this column,0.0385,Slitting,8
4-SCF-1111-BK-G,not required this column,20,1,SLITT-OH,not required this column,1,Slitting,8
4-SCF-1111-BR-G,not required this column,20,1,SLITT-OH,not required this column,1,Slitting,8
4-SCF-1111-BR-G,not required this column,20,1,5-NL06-0239,not required this column,0.0385,Slitting,8
4-SCF-1111-TA-G,not required this column,20,1,SLITT-OH,not required this column,1,Slitting,8
4-SCF-1111-TA-G,not required this column,20,1,5-NL06-0299,not required this column,0.0385,Slitting,8
4-SCF-1111-WT-G,not required this column,20,1,SLITT-OH,not required this column,1,Slitting,8
4-SCF-1111-WT-G,not required this column,20,1,5-NL06-0242,not required this column,0.0385,Slitting,8
2-FB-2222-NB-L1,not required this column,20,1,3-FB-2222-NB-L07,not required this column,6,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,7-AT-0015,not required this column,1.86,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,3-FB-2222-NB-L06,not required this column,6,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,3-FB-2222-NB-L08,not required this column,6,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,3-FB-2222-NB-L09,not required this column,6,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,7-BT-0001,not required this column,3.5,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,7-MC-0332,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,3-FB-2222-NB-L05,not required this column,6,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,7-PS-0050,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,7-PS-0051,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L1,not required this column,20,1,FGMC-OH,not required this column,30,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,7-BT-0001,not required this column,3.5,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,7-MC-0332,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,3-FB-2222-NB-L07,not required this column,7,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,3-FB-2222-NB-L08,not required this column,7,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,7-PS-0051,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,7-AT-0015,not required this column,1.86,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,3-FB-2222-NB-L05,not required this column,8,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,3-FB-2222-NB-L06,not required this column,8,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,7-PS-0050,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L2,not required this column,20,1,FGMC-OH,not required this column,30,Master_Carton_Packing,1
2-FB-2222-NB-L4,not required this column,20,1,7-PS-0051,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L4,not required this column,20,1,FGMC-OH,not required this column,30,Master_Carton_Packing,1
2-FB-2222-NB-L4,not required this column,20,1,7-AT-0015,not required this column,1.86,Master_Carton_Packing,1
2-FB-2222-NB-L4,not required this column,20,1,3-FB-2222-NB-L07,not required this column,10,Master_Carton_Packing,1
2-FB-2222-NB-L4,not required this column,20,1,7-PS-0050,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L4,not required this column,20,1,3-FB-2222-NB-L08,not required this column,10,Master_Carton_Packing,1
2-FB-2222-NB-L4,not required this column,20,1,3-FB-2222-NB-L09,not required this column,10,Master_Carton_Packing,1
2-FB-2222-NB-L4,not required this column,20,1,7-BT-0001,not required this column,3.5,Master_Carton_Packing,1
2-FB-2222-NB-L4,not required this column,20,1,7-MC-0332,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,7-BT-0001,not required this column,3.5,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,7-MC-0332,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,3-FB-2222-NB-L08,not required this column,7,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,3-FB-2222-NB-L09,not required this column,7,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,3-FB-2222-NB-L06,not required this column,8,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,7-AT-0015,not required this column,1.86,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,7-PS-0050,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,3-FB-2222-NB-L07,not required this column,8,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,7-PS-0051,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L5,not required this column,20,1,FGMC-OH,not required this column,30,Master_Carton_Packing,1
2-FB-2222-NB-L8,not required this column,20,1,FGMC-OH,not required this column,30,Master_Carton_Packing,1
2-FB-2222-NB-L8,not required this column,20,1,7-PS-0050,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L8,not required this column,20,1,3-FB-2222-NB-L07,not required this column,10,Master_Carton_Packing,1
2-FB-2222-NB-L8,not required this column,20,1,7-AT-0015,not required this column,1.86,Master_Carton_Packing,1
2-FB-2222-NB-L8,not required this column,20,1,7-PS-0051,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L8,not required this column,20,1,3-FB-2222-NB-L05,not required this column,10,Master_Carton_Packing,1
2-FB-2222-NB-L8,not required this column,20,1,3-FB-2222-NB-L06,not required this column,10,Master_Carton_Packing,1
2-FB-2222-NB-L8,not required this column,20,1,7-MC-0332,not required this column,1,Master_Carton_Packing,1
2-FB-2222-NB-L8,not required this column,20,1,7-BT-0001,not required this column,3.5,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,3-FB-2222Z-NB-L08,not required this column,2,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,3-FB-2222Z-NB-L06,not required this column,3,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,7-PS-0038,not required this column,1,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,3-FB-2222Z-NB-L07,not required this column,3,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,7-OT-0059,not required this column,1,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,FGMC-OH,not required this column,12,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,7-BT-0001,not required this column,3,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,7-PS-0050,not required this column,1,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,3-FB-2222Z-NB-L05,not required this column,2,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,7-MC-0280,not required this column,1,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,7-AT-0015,not required this column,1.2,Master_Carton_Packing,1
2-FB-2222Z-NB-L1,not required this column,20,1,3-FB-2222Z-NB-L09,not required this column,2,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,7-MC-0332,not required this column,1,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,3-FB-2222Z-NB-L06,not required this column,2,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,7-PS-0050,not required this column,1,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,7-PS-0038,not required this column,1,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,3-FB-2222Z-NB-L09,not required this column,12,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,7-AT-0015,not required this column,1.84,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,7-OT-0059,not required this column,1,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,3-FB-2222Z-NB-L08,not required this column,12,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,3-FB-2222Z-NB-L05,not required this column,2,Master_Carton_Packing,1
2-FB-2222Z-NB-L1-P30,not required this column,20,1,FGMC-OH,not required this column,30,Master_Carton_Packing,1
